"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
147337281,1,"Lancelot Viking","[CSK~]21 STATS OP",116684498,119017168,559204826,3814939,556242728,40087651,6219258,1695721201.084482
107480621,2,"ᴱᴹ shïsuï","[CSK~]21 STATS OP",78598667,101028227,3348731200,18298823,18753189168,183555366,72978106,1695721223.574569
107786939,3,"JUAN ICS","[CSK~]21 STATS OP",7826315,84539095,1079403664,7194365,6884922499,61076286,22909767,1695721246.004112
1885217,4,"メTHE FISHTACOSメ","[CSK~]21 STATS OP",77096171,120061333,3208092765,18636609,13371052653,146261609,85455213,1695721268.177761
8145136,5,"你的BigChito","[CSK~]21 STATS OP",75499196,99506914,4055532456,25280967,31690037522,166063559,117960715,1695721290.367792
22145196,6,"Kellyah","[CSK~]21 STATS OP",74760498,78510445,1307117784,5990534,1066032172,99955931,14695705,1695721312.507583
147345286,7,"ᴹ Chunshik","[CSK~]21 STATS OP",74707675,76332897,316458358,2972936,602482599,24302993,3095915,1695721334.631147
86685306,8,"ïᴛᴀᴄʜɪ","[CSK~]21 STATS OP",72979168,91328816,1170713362,8169394,9608120474,53575528,30708558,1695721356.834982
58149809,9,"乂LUCKAS乂","[CSK~]21 STATS OP",72721672,77197918,705197029,7516234,3815160727,41649404,13852116,1695721378.928697
2022997,10,"ᴱᴹ Lilith","[CSK~]21 STATS OP",71707498,87645180,1340839167,15640062,14943414046,47602841,42921256,1695721401.087077
63446097,11,"JOSEPY","[CSK~]21 STATS OP",67254540,69355783,1140081069,14370694,8840610494,71978956,19153440,1695721423.204882
121156665,12,"义 Bính 义","[CSK~]21 STATS OP",67171212,67203001,525372957,3718313,4166863285,39252369,5875366,1695721445.282053
15520940,13,"ᶜˢᵏGarp","[CSK~]21 STATS OP",66446696,81832345,2102115049,16179712,8459442363,105197969,50506344,1695721467.400274
41955723,14,"COƦONEƦ","[CSK~]21 STATS OP",65711449,78254215,1090954503,10535256,5542060854,72907049,16329328,1695721489.47477
34272306,15,"General Kaneki","[CSK~]21 STATS OP",63060042,66260127,1071665791,12922893,7291459473,71751562,15094301,1695721511.529444
120487056,16,"㌣ King Norway","[UNC~]Unicorns of 3043",62964173,68312344,1528664939,6690647,5243551432,107606270,20089800,1695721533.820681
109645304,17,"iGreatnes","[CSK~]21 STATS OP",62842630,80359408,611358289,6211180,13357490981,38374907,10370672,1695721556.146199
146420256,18,"义 Kirito 义","[CSK~]21 STATS OP",60011393,63350609,500871252,2307052,1720036475,37369269,5428393,1695721578.406311
33432933,19,"ᶜˢᵏJazzy","[CSK~]21 STATS OP",56964281,60214456,330747391,1671743,798303310,20552923,6125008,1695721600.708712
119131022,20,"ﾒJESHID","[CSK~]21 STATS OP",5570322,57987787,1004738192,5636978,2673493318,76006278,10887161,1695721623.03312
122772650,21,"OSMANLl TOKADl","[CSK~]21 STATS OP",55623934,55623934,1059017888,5272918,1073666331,81252777,9930721,1695721645.345016
146487637,22,"Ciberiales","[CSK~]21 STATS OP",53603514,62559952,29691313,3740785,2951314014,35411699,4373597,1695721667.818061
107415504,23,"Be Carot","[CSK~]21 STATS OP",52306200,52845800,929395029,5032216,948063955,69357387,8225476,1695721690.039714
140400116,24,"PsyBob44","[CSK~]21 STATS OP",50793157,50793157,88720691,2037999,34226277,5457214,1642577,1695721712.298212
141538555,25,"ᶠᵉˣTrejo","[CSK~]21 STATS OP",50505571,50505571,161733665,1641384,771230316,11238225,1953512,1695721734.539256
124314716,26,"ᴱᴹ LbArmy","[CSK~]21 STATS OP",48004336,49517600,1051327695,5879860,5518700237,85460125,7090933,1695721756.795316
134638747,27,"JHON ES","[CSK~]21 STATS OP",47224169,47224169,111205013,3931495,243544777,8780225,830042,1695721779.002883
124939385,28,"Chloe Farm10","[CSK~]21 STATS OP",47221478,48676826,608850841,4943097,960482404,44159831,6772599,1695721801.142428
147063218,29,"MarkisRM","[CSK~]21 STATS OP",46197164,46197164,19468642,1627153,227263012,1167632,310997,1695721823.280012
128544485,30,"Kazakh KWS","[CSK~]21 STATS OP",46155721,47503938,879236315,6664249,2037979282,72908328,3625186,1695721845.356033
57376833,31,"ᴱᴹ Hit onMe","[CSK~]21 STATS OP",44763846,51146752,678278204,9515531,1866913211,41787989,12271712,1695721867.448308
127631787,32,"Hussein Ali","[CSK~]21 STATS OP",43894940,43894940,269271711,3186435,3533499615,17906171,3405795,1695721889.702417
129642140,33,"Yến Albert","[CSK~]21 STATS OP",43717055,45073599,409089409,3312552,497149029,29841066,4779198,1695721911.795164
147430556,34,"Slitherys","[CSK~]21 STATS OP",40998355,42790375,231060626,3357554,357311898,16541937,2786393,1695721933.918274
146715202,35,"MagX","[CSK~]21 STATS OP",40158744,40158744,82187767,737875,425715095,6222299,749196,1695721956.036529
147377264,36,"Maple castle","[CSK~]21 STATS OP",37091177,38950919,55522898,1590187,68620114,3965337,627991,1695721978.148278
144144115,37,"ŘimurU Tempest","[CSK~]21 STATS OP",37072449,37527386,106345431,1262411,108200000,8162324,1159888,1695722000.220013
147423828,38,"ᴳᵀFodas","[CSK~]21 STATS OP",36770170,37858568,63516847,1501005,43254335,4643739,707395,1695722022.340112
147430938,39,"Memph1ss","[CSK~]21 STATS OP",36662253,36662653,26053405,228900,48000000,1935103,227253,1695722044.368329
147415506,40,"KubaKa","-",36590744,36752956,26047268,297543,162423654,1852149,315472,1695722066.519114
146634827,41,"ᴵᴬᴹMango","[CSK~]21 STATS OP",36325415,36388539,148326944,422603,438313014,9230521,461333,1695722088.625913
147377258,42,"Hparan","[CSK~]21 STATS OP",36147684,36156208,34899766,316102,0,2688694,309006,1695722110.682
