"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
31775594,1,"ᵂᴱ선 덕 여 왕","[G38N]Gryphons of Nimrud",127282060,160443333,2501324131,18810386,3852931016,145979122,47132751,1695559578.856811
26126447,2,"Ecofield","[P38T]Penguins Of Terror",85992950,217684002,7392906934,35895811,77267666175,257561088,236837901,1695559587.515632
103231041,3,"Remmy 乂","[P38T]Penguins Of Terror",72371559,93313590,2533779305,11331611,3252877933,140222758,50538715,1695559595.834346
26401812,4,"Farm Eco I","[P38T]Penguins Of Terror",71993889,102457335,872284649,8877268,34248652976,38845172,23450122,1695559604.158324
-1,5,"Inactive Player","Inactive Player",0,0,0,0,0,0,0,1695559612.493803
77690109,6,"Sr Lonely","[P38T]Penguins Of Terror",66805007,83865930,871913056,7175867,9388841701,51051135,17340453,1695559614.147567
65852266,7,"SpIcYFiShCaKeS","[P38T]Penguins Of Terror",65669472,90345801,3543037767,11738465,4681540084,234966085,54460811,1695559622.471732
60435703,8,"brockton","[P38T]Penguins Of Terror",64978000,90083055,2539609763,22135246,6185188991,126495138,62747304,1695559630.826265
49012317,9,"Fushiguroツ","[P38T]Penguins Of Terror",64882476,80132397,830097963,12073265,6471937961,43586425,18989759,1695559639.155261
155104437,10,"Daddy LEGU","-",64438774,65622634,340246413,1471134,309939695,26526815,1935497,1695559647.491374
17619231,11,"Mikotso90210","[P38T]Penguins Of Terror",63589951,81281337,654992696,14716850,4886624935,34640190,14672899,1695559655.806911
75249409,12,"abo Zead","[P38T]Penguins Of Terror",63131014,81042382,3616725226,11768838,3125622913,234852520,54114471,1695559664.105658
121585806,13,"FXLRST","[P38T]Penguins Of Terror",62791077,74378516,174275794,1646734,660200000,10586175,3320916,1695559672.454509
53923202,14,"ᴳᴺMiller1","[G38N]Gryphons of Nimrud",62535589,76639197,1180208628,13125703,10845647996,62604493,26724341,1695559680.771129
53923202,15,"ᴳᴺMiller1","[G38N]Gryphons of Nimrud",62535589,76639197,1180208628,13125703,10845647996,62604493,26724341,1695559689.129463
63469310,16,"BraveWarrior","[P38T]Penguins Of Terror",61361467,83538900,2341446497,12225923,7079835248,150078428,39558229,1695559697.437253
53053476,17,"ᴳˣᴺPЯIMØ","[P38T]Penguins Of Terror",60920974,70341987,441426983,10909112,6271314045,18459629,12528345,1695559705.775866
154271642,18,"ᴾᴼᵀ Sushi","[P38T]Penguins Of Terror",60131366,73789157,165865685,5769000,228516807,12864904,1631220,1695559714.118678
154596479,19,"King Lyleson","[G38N]Gryphons of Nimrud",58819818,58819818,140941492,1832760,171951776,10256626,1773801,1695559722.4574
54713812,20,"VoIdi","[P38T]Penguins Of Terror",57680430,73343257,4815069908,16755442,10981709576,332744633,58593598,1695559730.791558
88654722,21,"ᴾᴼᵀAristo","[P38T]Penguins Of Terror",56125991,67652047,373842761,15887327,995861443,16924555,9872126,1695559739.125952
96299734,22,"Kang Ojol","[P38T]Penguins Of Terror",55146238,61403940,1560985177,10048278,859720224,102228325,25691646,1695559747.446045
72282923,23,"ᴾᴼᵀNAMI","[P38T]Penguins Of Terror",53588975,72510487,885243164,11322092,5368064295,52292095,17522598,1695559755.780762
122111662,24,"ᴳˣᴺ Adowen","[P38T]Penguins Of Terror",52970930,56631792,85067800,1915834,6914585100,4942736,1708903,1695559764.146146
68965562,25,"DIYANG","[P38T]Penguins Of Terror",52637705,61382264,499205234,9312078,1533334510,39038681,4782624,1695559772.472872
