"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
114667269,1,"ᵂᴼLuis29","[1-W0]One World-Order",74179597,80402553,423286374,5696097,1451776626,16186838,12866330,1694613538.345137
135231802,2,"D27pr","[1-W0]One World-Order",73812086,80128706,270341229,1922061,617473609,15154885,5206902,1694613565.619258
46956068,3,"Tea bangg","[1-W0]One World-Order",73603818,75846278,386507494,9009558,12312611664,19805838,8868792,1694613591.227938
10468362,4,"John Farmer","[1-W0]One World-Order",71716003,122092173,3732956183,25761454,14982579234,205267673,80762307,1694613614.381966
128035901,5,"ᴳᶜ Erinezzi","[1-W0]One World-Order",69952596,79684126,685413675,2097076,2872130289,37208487,15215369,1694613640.744125
58744289,6,"ᵂᴼMENDEZ亗","[1-W0]One World-Order",69837537,82298756,1083869295,10331420,9220583094,58465671,24023978,1694613664.255547
87155899,7,"Red DragoNxX","[1-W0]One World-Order",69727060,80493065,1521775865,11359329,489191805,89203918,30128566,1694613690.841795
108815791,8,"乂Cary乂","[1-W0]One World-Order",69155406,85355062,5386853020,14724670,7161496286,352931659,80987978,1694613716.309303
114048677,9,"۞Reverendo۞","[1-W0]One World-Order",68900430,70881768,351026418,3260787,3367789630,21831429,5723697,1694613739.929982
91491184,10,"亗DAVISs亗乂","[1-W0]One World-Order",66499393,93766575,1271817847,10849654,10311724807,59517963,32534824,1694613765.637364
84452166,11,"ᵀᵂ Serene","[1-W0]One World-Order",66411395,71451565,1270758547,7790711,2518087422,75760530,25231316,1694613789.075965
112392412,12,"GNOME LORD","[1-W0]One World-Order",62898325,73999867,710180731,9043014,2383450568,34479292,17692295,1694613813.49807
102012334,13,"wo Zaman","[1-W0]One World-Order",62136780,62391080,478155919,4231940,54236396,39312258,1857814,1694613837.899731
91563343,14,"ᵂᴼRojoRok","[1-W0]One World-Order",62050585,76092397,3479610033,17001229,9503071408,199775822,67867264,1694613861.249043
131323239,15,"ᵂᴼMOOSETANK","[1-W0]One World-Order",61228900,72018581,480154660,1555579,474608787,29736925,7692393,1694613886.949408
39592283,16,"火 MFI 火","[1-W0]One World-Order",60389921,90483725,1066916766,18304258,47713973991,36951311,33039462,1694613910.643409
84760419,17,"ᵀᵂ Ziggy","[1-W0]One World-Order",60266536,69379393,2366089938,9063120,4990037004,152069182,41155992,1694613935.251644
31181525,18,"壁 Sukuna","[1-W0]One World-Order",60175470,74689362,1179258751,17511085,3610197289,51543433,32611460,1694613960.269432
82372753,19,"ᵂᴼMaKeO","[1-W0]One World-Order",59906595,66781669,1312977248,7711491,6790539100,95200958,13829195,1694613983.83022
86236470,20,"Khanhhung","[1-W0]One World-Order",59130264,70751342,1212859099,10290986,10246880371,50998415,33736708,1694614009.782304
30161575,21,"ᵂᴼVector","[1-W0]One World-Order",57760637,71838563,3596051652,13259126,10789337861,235902245,58350512,1694614033.327079
32117899,22,"daniel JP2","#error#",57659205,111211660,2819715874,36144062,3778767106,86079998,95481863,1694614058.627219
110731978,23,"ᵂᴼDARABOZ","[1-W0]One World-Order",53240004,61756898,381839328,7899478,814581054,20631524,8186131,1694614082.921418
153661606,24,"ᴵᴾHex","[2-W0]Torn Whispers",51875179,57337545,246209867,2730187,2644007832,17726250,1515447,1694614104.974829
123447744,25,"ᵂᴼTheDogg개","[1-W0]One World-Order",51823094,62237845,621260673,4039474,5069709604,41634633,5028049,1694614127.314616
134914792,26,"Ổi FAMmer","[1-W0]One World-Order",51116012,55131787,308091697,4241503,918628152,22544450,3774600,1694614150.184857
129928590,27,"ᵂᴼ KNEFS","[1-W0]One World-Order",47601092,63715217,647876672,5309677,1892940052,44937719,9205992,1694614173.666913
17611064,28,"Twеety ヅ","[1-W0]One World-Order",45729051,55146961,264178235,12336133,12246972961,18085533,1718352,1694614197.706829
147159164,29,"ᵂᴼTiberius","[1-W0]One World-Order",44979487,47685255,204127231,2739883,883717104,15862435,1847043,1694614219.877342
119389001,30,"ᵂᴼpék min","[1-W0]One World-Order",44900446,47454191,486926386,5292346,3140014867,33272079,6282438,1694614244.561671
147016965,31,"Big Butler","[1-W0]One World-Order",44191782,44576318,194625136,3318915,280801185,15207982,943077,1694614267.006533
80447668,32,"ᵂᴼGanbaatar","[1-W0]One World-Order",42600070,47633258,329051666,6119176,2103737553,22453663,3668810,1694614291.896892
153703399,33,"ᵗʰᶜHercule","[thce""]Kitten Killerss",41822563,41822563,27998499,319538,149051615,2233071,75203,1694614315.366733
111095079,34,"ᵂᴼHalak Btk","[1-W0]One World-Order",40764472,44467079,117179427,5329894,2683589437,7265727,1502964,1694614343.454804
104694526,35,"ᵂᴼSeann","[S30z]ROHAN SUVARILERI",38231135,41926650,126954563,3683123,357921963,9866926,671955,1694614368.343261
136782183,36,"ᵂᴼArianne","[1-W0]One World-Order",36268872,38491678,223464880,4498876,2547146019,16288897,2003093,1694614390.101838
128542477,37,"ᵂᴼZedd","[1-W0]One World-Order",35528557,39042688,487160352,5836273,3258009134,38493893,2275468,1694614414.420076
147457742,38,"ᵂᴼShizuka","[1-W0]One World-Order",35051305,35207093,215916845,1805236,607625274,17661845,647866,1694614438.271729
74298077,39,"ʷʷMajin Blu","[1-W0]One World-Order",34740736,35442947,74518601,914278,455634449,5458680,469857,1694614462.298087
145090754,40,"ᵂᴼJUDAM","[1-W0]One World-Order",34508095,35031064,45438135,883078,303365499,3398495,499990,1694614487.499052
153707469,41,"ᵂᴼTi F2P","[1-W0]One World-Order",34380293,34380293,65253000,725217,8000000,5821060,183928,1694614509.789908
153089308,42,"ᵂᴼCurumas","[1-W0]One World-Order",34326929,34326929,54290561,595537,0,4190879,472320,1694614534.444302
152915379,43,"ᵂᴼBabardazr","[1-W0]One World-Order",34366802,35144257,133092183,1110016,890853278,10747637,409555,1694614556.921237
153255856,44,"HadesB","[1-W0]One World-Order",33947294,34344394,119961383,1584658,156467392,9499891,919521,1694614579.059296
153714287,45,"ᵂᴼ Нова","[1-W0]One World-Order",33775827,34439893,46219058,567951,66372659,3858630,357843,1694614603.544762
86431218,46,"ᵂᴼrolland54","[1-W0]One World-Order",33684164,35538783,112010760,3745652,906452515,6494289,2260031,1694614625.568165
153050669,47,"ᵂᴼ BảoNam","[1-W0]One World-Order",33513697,33939945,154029528,809415,1188396075,10065595,513252,1694614648.721887
129054595,48,"ᵂᴼCrusader","[1-W0]One World-Order",33737155,34075058,38709738,2627420,740402031,3001059,385653,1694614672.979511
135381198,49,"彡ReginLeif彡","[1-W0]One World-Order",32806026,37694557,815212646,4006910,766153902,65612776,4590947,1694614695.26383
145233237,50,"Om BreᵂᴼK","[1-W0]One World-Order",32574085,32574085,164452466,3334442,443929972,11575948,2144609,1694614719.407994
