"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
31775594,1,"ᵂᴱ선 덕 여 왕","G38N]Gryphons of Nimrud",122620600,160443333,24901524151,16510586,9094,-1,-1,1695560540.698391
26126447,2,"Ecofield","P38T]Penguins Of Terror",89992,217684002,39200954,32969951,200,-1,-1,1695560549.05886
103231041,3,"Remmy 乂","P38T]Penguins Of Terror",3197,93313590,293311930,-1,29494011,-1,-1,1695560557.399082
26401812,4,"Farm Eco I","P38T]Penguins Of Terror",19386,102457335,12264049,85206,29490921,-1,-1,1695560565.689911
-1,5,"Inactive Player","Inactive Player",0,0,0,0,0,0,0,1695560573.942175
77690109,6,"Sr Lonely","P38T]Penguins Of Terror",660900,83865930,-1,156,200110,-1,-1,1695560575.599358
65852266,7,"SpIcYFiShCaKeS","P38T]Penguins Of Terror",9009412,90345801,394505158,11384605,40040,-1,-1,1695560583.843557
60435703,8,"brockton","P38T]Penguins Of Terror",4978,90083055,2939009105,22159240,1091069,-1,-1,1695560592.100615
49012317,9,"Fushiguroツ","P38T]Penguins Of Terror",4562419,80132397,8305,1201352605,-1,-1,-1,1695560600.375041
155104437,10,"Daddy LEGU","an",4456114,65622634,3402404135,141154,5,-1,-1,1695560608.613878
17619231,11,"Mikotso90210","P38T]Penguins Of Terror",396991,81281337,994992095,14110830,40000245,-1,-1,1695560616.884809
75249409,12,"abo Zead","P38T]Penguins Of Terror",3131014,81042382,3915129220,166536,9414904421,-1,-1,1695560625.126748
-1,13,"FXLRST","P38T]Penguins Of Terror",-1,74378516,159219194,1646134,2,-1,-1,1695560633.395433
53923202,14,"ᴳᴺMiller1","G38N]Gryphons of Nimrud",2239909,76639197,1160206026,413125103,40,-1,-1,1695560641.670029
63469310,15,"BraveWarrior","P38T]Penguins Of Terror",101467,83538900,23541440497,12225925,9240,-1,-1,1695560649.945019
53053476,16,"ᴳˣᴺPЯIMØ","P38T]Penguins Of Terror",920914,70341987,41420363,10909112,-1,-1,-1,1695560658.238672
154271642,17,"ᴾᴼᵀ Sushi","P38T]Penguins Of Terror",151550,73789157,19956959,216900,220100,-1,-1,1695560666.546752
154596479,18,"King Lyleson","G38N]Gryphons of Nimrud",96619616,58819818,1409414992,155260,-1,-1,-1,1695560674.814883
54713812,19,"VoIdi","P38T]Penguins Of Terror",31060450,73343257,4619009306,16199442,49011,-1,-1,1695560683.089008
88654722,20,"ᴾᴼᵀAristo","P38T]Penguins Of Terror",96129991,67652047,313042,13561321,4,-1,-1,1695560691.395406
96299734,21,"Kang Ojol","P38T]Penguins Of Terror",39140230,61403940,19609591,10046215,712029,-1,-1,1695560699.683714
72282923,22,"ᴾᴼᵀNAMI","P38T]Penguins Of Terror",99298919,72510487,8592435164,11522092,92060259,-1,-1,1695560707.990893
122111662,23,"ᴳˣᴺ Adowen","P38T]Penguins Of Terror",9291,56631792,890,1915634,1401,-1,-1,1695560716.264099
68965562,24,"DIYANG","P38T]Penguins Of Terror",9205109,61382264,49409234,3312016,299291,-1,-1,1695560724.585236
125602612,25,"メ  Kensei M","P38T]Penguins Of Terror",49492049,52740316,301045,9391336,92190,-1,-1,1695560732.8588
-1,26,"MheLisA","G38N]Gryphons of Nimrud",49906110,45858187,141092490,4106605,2005,-1,-1,1695560741.153763
121339847,27,"ᅟᅠᅟᅟᅠᅟᅠ","P38T]Penguins Of Terror",49330092,45336892,9939,9993429,29999,-1,-1,1695560749.410714
103581041,28,"Mitatakim","P38T]Penguins Of Terror",49629625,45794587,124364919,2014447,29091,-1,-1,1695560757.667327
153725995,29,"ɪɴᴛᴇʟ","P38T]Penguins Of Terror",44140600,45234227,43012090,2014995,9010409,-1,-1,1695560765.936662
121933173,30,"メChipmunks","P38T]Penguins Of Terror",802,48650963,3302901,9160202,499297,-1,-1,1695560774.211329
